epsL,eps_lower,eps_upper
4.526944709610095,0.5526055553723261,0.6852308886616844
4.525944709610095,0.552483485059826,0.6850795214741844
4.524944709610095,0.5523614147473259,0.6849281542866843
4.523944709610094,0.5522393444348259,0.6847767870991843
4.522944709610094,0.5521172741223259,0.6846254199116841
4.521944709610094,0.5519952038098259,0.6844740527241842
4.520944709610093,0.5518731334973259,0.684322685536684
4.519944709610093,0.5517510631848258,0.684171318349184
4.518944709610093,0.5516289928723258,0.6796069192187053
4.517944709610092,0.5515069225598258,0.6794565285937053
4.516944709610092,0.5513848522473257,0.6793061379687053
4.515944709610092,0.5512627819348257,0.6791557473437052
4.514944709610091,0.5511407116223257,0.6790053567187051
4.513944709610091,0.5510186413098256,0.6788549660937051
4.512944709610091,0.546489398429347,0.6787045754687051
4.51194470961009,0.5463683046793468,0.6785541848437049
4.51094470961009,0.5462472109293468,0.6739985747757264
4.50994470961009,0.5461261171793468,0.6738491607132263
4.508944709610089,0.5460050234293468,0.6736997466507263
4.507944709610089,0.5458839296793467,0.6735503325882263
4.506944709610089,0.5457628359293467,0.6734009185257261
4.505944709610088,0.5456417421793467,0.6732515044632261
4.504944709610088,0.5455206484293467,0.6731020904007261
4.503944709610088,0.5453995546793466,0.6729526763382259
4.502944709610087,0.5452784609293465,0.6728032622757261
4.501944709610087,0.5451573671793465,0.672653848213226
4.500944709610087,0.5450362734293465,0.6681089803327473
4.499944709610086,0.5449151796793463,0.6723550200882258
4.498944709610086,0.5447940859293463,0.6678121053327472
4.497944709610086,0.5446729921793463,0.6676636678327471
4.496944709610085,0.5445518984293463,0.667515230332747
4.495944709610085,0.5444308046793462,0.6673667928327469
4.494944709610085,0.5443097109293462,0.6672183553327469
4.493944709610084,0.5441886171793462,0.6670699178327469
4.492944709610084,0.5440675234293462,0.6669214803327469
4.491944709610084,0.5439464296793461,0.6667730428327469
4.490944709610083,0.5398636094773754,0.6630467743382846
4.489944709610083,0.5396923226892907,0.6628364042552993
4.488944709610083,0.5395210609485215,0.6626260649347913
4.487944709610082,0.5393498242558687,0.6613456178375534
4.486944709610082,0.5391786126121292,0.6611356797505868
4.485944709610082,0.539007426018096,0.660925772379332
4.484944709610081,0.5388362644745588,0.6607158957247564
4.483944709610081,0.5375963479664648,0.6594372697719856
4.482944709610081,0.537425576033098,0.6592277940604799
4.48194470961008,0.5372548291028644,0.6590183490188216
4.48094470961008,0.5370841071765372,0.6566734113589867
4.47994470961008,0.5369134102548854,0.6564647063752573
4.478944709610079,0.5367427383386739,0.6562560319647803
4.477944709610079,0.5355053477081309,0.656047388128487
4.476944709610079,0.5353350650136366,0.6558387748673036
4.475944709610078,0.5351648072771396,0.6556301921821529
4.474944709610078,0.5349945744993878,0.6543559138299286
4.473944709610078,0.5348243666811272,0.6530823441743645
4.472944709610077,0.5346541838230988,0.6528745312421504
4.471944709610077,0.5344840259260397,0.6526667487901641
4.470944709610077,0.5343138929906841,0.6524589968193015
4.469944709610076,0.5330797535735035,0.6522512753304543
4.468944709610076,0.5339737020079995,0.6509798916910273
4.467944709610076,0.5327402900896845,0.6507725699299141
4.466944709610075,0.5325705957197218,0.650565278603732
4.465944709610075,0.5324009262653432,0.6492953412138218
4.464944709610075,0.5322312817272581,0.6490884493719654
4.463944709610074,0.5320616621061727,0.6488815879179071
4.462944709610074,0.5318920674027889,0.6486747568525029
4.461944709610074,0.5306611752672705,0.6484679561766045
4.460944709610073,0.5304919688142872,0.6472002019534302
4.459944709610073,0.531383432805812,0.6448725092733207
4.458944709610073,0.5312139377801808,0.6446668147112773
4.457944709610072,0.5299844986783484,0.6444611503928717
4.456944709610072,0.5298153917096452,0.6442555163189286
4.455944709610072,0.52858701699448,0.6451092051094958
4.454944709610071,0.5284182978864227,0.644903293412488
4.453944709610071,0.52824960360272,0.6436387955720515
4.452944709610071,0.5291392125691712,0.6423750040589737
4.45194470961007,0.5289702299709614,0.6421698591847471
4.45094470961007,0.5277436697043334,0.6419647445100811
4.44994470961007,0.5275750747246258,0.6417596600357672
4.448944709610069,0.5274065045725425,0.6404976788997208
4.447944709610069,0.5261813701520353,0.6402929925946452
4.446944709610069,0.5270694387538155,0.6400883364425094
4.445944709610068,0.5269009430884457,0.6398837104440845
4.444944709610068,0.5267324722532483,0.6386235385034371
4.443944709610068,0.5255087877192932,0.6373640718523155
4.442944709610067,0.525340704063699,0.637160211354366
4.441944709610067,0.5251726451903844,0.6369563809136389
4.440944709610067,0.5250046110999638,0.6367525805308798
4.439944709610066,0.5248366017930484,0.6365488102068296
4.438944709610066,0.524668617270245,0.636345069942225
4.437944709610066,0.5245006575321571,0.6340349313942946
4.436944709610065,0.5243327225793846,0.6338319256883325
4.435944709610065,0.5241648124125229,0.6336289499444554
4.434944709610065,0.5229447243674405,0.6334260041633787
4.433944709610064,0.5227772008436367,0.6332230883458134
4.432944709610064,0.5226097020577333,0.6330202024924656
4.431944709610064,0.5224422280103098,0.6317661549983826
4.430944709610063,0.5222747787019415,0.6315636659957078
4.429944709610063,0.5221073541332,0.6303106890944065
4.428944709610063,0.5208897733100764,0.63010859674606
4.427944709610062,0.5207227349930885,0.629906534265833
4.426944709610062,0.5205557213676382,0.629704501654401
4.425944709610062,0.5203887324342802,0.6295024989124358
4.424944709610061,0.5202217681935661,0.6282516918305368
4.423944709610061,0.5200548286460436,0.6280500854011695
4.422944709610061,0.5198879137922561,0.6268003476769541
4.42194470961006,0.5197210236327436,0.6265991373636708
4.42094470961006,0.5195541581680423,0.6263979568235671
4.41994470961006,0.519387317398684,0.6261968060572844
4.418944709610059,0.5181736857983319,0.6259956850654596
4.417944709610059,0.5180072306941789,0.62370163534087
4.416944709610059,0.5178408002371503,0.6235012463461446
4.415944709610058,0.5176743944277621,0.623300887028174
4.414944709610058,0.5175080132665261,0.6231005573875747
4.413944709610058,0.5173416567539502,0.6229002574249582
4.412944709610057,0.5161305262543965,0.6226999871409319
4.411944709610057,0.5170090176767925,0.6214552838741244
4.410944709610057,0.5168427351132077,0.6212554088734519
4.409944709610056,0.515632686337246,0.6210555635033633
4.408944709610056,0.5154667889002297,0.6198122927261872
4.407944709610056,0.5153009160650399,0.6196128423939954
4.406944709610055,0.5140922842940352,0.6194134216443344
4.405944709610055,0.5149692442020571,0.6192140304777771
4.404944709610055,0.5148034451752128,0.6190146688948915
4.403944709610054,0.5146376707520928,0.6177735602347996
4.402944709610054,0.5134304797976694,0.6165331522114001
4.401944709610054,0.5132650900595301,0.616334550335176
4.400944709610053,0.5130997248766895,0.6161359779452337
4.399944709610053,0.5129343842495999,0.615937435042116
4.398944709610053,0.5127690681787099,0.6157389216263616
4.397944709610052,0.5126037766644637,0.6155404376985039
4.396944709610052,0.5124385097073018,0.6143025542332968
4.395944709610052,0.5122732673076611,0.6130653706116027
4.394944709610051,0.5110692907449481,0.6128676454055273
4.393944709610051,0.5109044325392983,0.6126699495898089
4.392944709610051,0.510739598842642,0.6124722831649568
4.39194470961005,0.5105747896553989,0.6122746461314742
4.39094470961005,0.510410004977986,0.6110396197805564
4.38994470961005,0.5102452448108161,0.6108423764096965
4.388944709610049,0.5090437601519513,0.6106451623818723
4.387944709610049,0.5088793837852403,0.6094115634739743
4.386944709610049,0.5087150318801669,0.6092147428626031
4.385944709610048,0.5095864492526812,0.6090179515458873
4.384944709610048,0.5083864014565135,0.6088211895242972
4.383944709610048,0.5082221229387149,0.6086244567982981
4.382944709610047,0.5080578688841157,0.6063582712140363
4.381944709610047,0.5068592326957587,0.6061622660402338
4.380944709610047,0.5066953619986914,0.6059662900637411
4.379944709610046,0.5075652535033046,0.6068040810721789
4.378944709610046,0.5074010973052729,0.6066078291612937
4.377944709610046,0.5072369655723064,0.605378537322549
4.376944709610045,0.5060401233591348,0.6041499431940691
4.375944709610045,0.5058763747382369,0.6039544473915686
4.374944709610045,0.5057126505336469,0.6037589807391498
4.373944709610044,0.5055489507457143,0.6035635432372303
4.372944709610044,0.5053852753747832,0.6033681348862208
4.371944709610044,0.5052216244211958,0.6021416911468946
4.370944709610043,0.5050579978852889,0.6019466750306302
4.369944709610043,0.5048943957673959,0.6017516880166515
4.368944709610043,0.5037007551738302,0.6005266672113354
4.367944709610042,0.5035375356751555,0.600332072185308
4.366944709610042,0.5033743405456368,0.600137506212896
4.365944709610042,0.503211169785591,0.5999429692944778
4.364944709610041,0.5030480233953318,0.5997484614304263
4.363944709610041,0.5028849013751682,0.5985255881397706
4.362944709610041,0.5016937427770917,0.5973034109702668
4.36194470961004,0.5015310029812199,0.5971096572378867
4.36094470961004,0.5023956815382852,0.5979433264934191
4.35994470961004,0.5022326570015188,0.5967222366418862
4.358944709610039,0.5010429295217423,0.5965285697789596
4.357944709610039,0.5008802870122597,0.5953085378424399
4.356944709610039,0.5007176688250876,0.595115262128178
4.355944709610038,0.49952934734787946,0.5938962877092859
4.354944709610038,0.5003925054187806,0.5947287974239606
4.353944709610038,0.5002299602001885,0.5945356084346503
4.352944709610037,0.5000674393049931,0.5933177199950634
4.351944709610037,0.4988805473590026,0.5931249218087526
4.350944709610037,0.4987184080463155,0.5929321524821698
4.349944709610036,0.4985562930079538,0.5917156824611853
4.348944709610036,0.4983942022441672,0.5915233036902027
4.347944709610036,0.4982321357552011,0.5913309537299922
4.346944709610035,0.4980700935412968,0.5911386325808411
4.345944709610035,0.49790807560269246,0.5909463402430313
4.344944709610035,0.49774608193962167,0.5897320108401677
4.343944709610034,0.49656237926165225,0.5885183754212175
4.342944709610034,0.4964007666864968,0.5883268345914037
4.341944709610034,0.4962391783377041,0.588135322474316
4.340944709610033,0.49607761421549146,0.5879438390702121
4.339944709610033,0.495916074320073,0.5877523843793457
4.338944709610033,0.49473448754332133,0.5865408872936284
4.337944709610032,0.49457332838903156,0.5863498223168931
4.336944709610032,0.4944121934123027,0.5851393794199211
4.335944709610032,0.4952701570104726,0.5859677783560118
4.334944709610031,0.4951087382520904,0.5857767993723293
4.333944709610031,0.49392893354943435,0.585585849053453
4.332944709610031,0.4937678952848831,0.5843768492649957
4.33194470961003,0.49360688119884066,0.5841862882641948
4.33094470961003,0.49344589129148453,0.5829783416701455
4.32994470961003,0.4932849255629889,0.5827881697888508
4.328944709610029,0.4931239840135235,0.5825980264737091
4.327944709610029,0.4929630666432543,0.582407911724917
4.326944709610029,0.49178608649677136,0.5822178255426653
4.325944709610028,0.4916255491740599,0.5810120126602526
4.324944709610028,0.49146503598116387,0.5798068916224062
4.323944709610028,0.4913045469182332,0.5796175543188247
4.322944709610027,0.4911440819854136,0.5804430059827614
4.321944709610027,0.4909836411828472,0.5792389651144747
4.320944709610027,0.49082322451067195,0.5790497132140365
4.319944709610026,0.48964906578726763,0.577846723599881
4.318944709610026,0.4894890287159648,0.5776578599753623
4.317944709610026,0.48932901572558646,0.5764559212170988
4.316944709610025,0.4891690268162545,0.5772802179819152
